mibcli,2025-11-05T14:36:10,get,FAP_LTE.0.LTE_ENB_TYPE:+LTE_UL_PRB_USAGE:+LTE_UL_PRB_RSSI_REPORT_ENABLE:+LTE_CELL_IDENTITY:+LTE_CELL_POWER_MODIFY:+LTE_PHY_CELLID_LIST:+LTE_EARFCNDL_LIST:+LTE_EARFCNUL_LIST:+LTE_DL_BANDWIDTH:+LTE_FREQ_BAND_INDICATOR:+LTE_TAC:+LTE_DL_PRB_USAGE:+LTE_UE_SPEED_STATISTICS:+LTE_TDD_SPECIAL_SUB_FRAME_PATTERNS:+LTE_TDD_SUBFRAME_ASSIGNMENT:+LTE_RF_CARRIER_COMMON_ADMIN_STATE:+LTE_X_RADISYS_NUM_OF_CELLS:+LTE_TOT_UL_TPT:+LTE_TOT_DL_TPT:+LTE_EXIST_PLMNID_LIST:+LTE_CELL_POWER_SET_ENABLE,success,
mibcli,2025-11-05T14:36:11,get,FAP_LTE.1.LTE_UL_PRB_USAGE:+LTE_CELL_IDENTITY:+LTE_CELL_POWER_MODIFY:+LTE_PHY_CELLID_LIST:+LTE_EARFCNDL_LIST:+LTE_EARFCNUL_LIST:+LTE_DL_BANDWIDTH:+LTE_FREQ_BAND_INDICATOR:+LTE_DL_PRB_USAGE:+LTE_RF_CARRIER_COMMON_ADMIN_STATE:+LTE_UE_SPEED_STATISTICS:+LTE_TOT_UL_TPT:+LTE_TOT_DL_TPT:+LTE_EXIST_PLMNID_LIST:+LTE_CELL_POWER_SET_ENABLE,success,
mibcli,2025-11-05T14:36:11,getobject,FAP_LTE.0.LTE_RAN_MOB_IDLE_MODE_INTER_FREQ_CARRIER,Failed,Object Not Found
mibcli,2025-11-05T14:36:11,getobject,FAP_LTE.1.LTE_RAN_MOB_IDLE_MODE_INTER_FREQ_CARRIER,Failed,Object Not Found
mibcli,2025-11-05T14:36:11,getobject,FAP.0.MOCN_CFG,Failed,Object Not Found
mibcli,2025-11-05T14:36:11,getobject,FAP.0.SIMPLE_LBT_STATUS,success,
mibcli,2025-11-05T14:36:11,getobjectinstance,FAP.0.MULTI_CFG,success,
mibcli,2025-11-05T14:36:11,get,FAP_LTE.0.LTE_HOME_NODEB_NAME,success,
mibcli,2025-11-05T14:36:11,get,FAP_LTE.1.LTE_HOME_NODEB_NAME,success,
mibcli,2025-11-05T14:36:11,get,FAP_LTE.0.LTE_TOTCHART_DL_PRB:+LTE_TOTCHART_UL_PRB:+LTE_TOTCHART_DL_TPT:+LTE_TOTCHART_UL_TPT:+LTE_TOT_DL_TPT:+LTE_TOT_UL_TPT:+LTE_UL_PRB_USAGE:+LTE_DL_PRB_USAGE,success,
mibcli,2025-11-05T14:36:11,get,FAP_LTE.1.LTE_TOTCHART_DL_PRB:+LTE_TOTCHART_UL_PRB:+LTE_TOTCHART_DL_TPT:+LTE_TOTCHART_UL_TPT:+LTE_TOT_DL_TPT:+LTE_TOT_UL_TPT:+LTE_UL_PRB_USAGE:+LTE_DL_PRB_USAGE,success,
mibcli,2025-11-05T14:36:39,get,FAP.0.LOCAL_TIMEZONE_OFFSET_TO_GMT,success,
mibcli,2025-11-05T14:36:39,getobject,FAP.0.TR196_CURRENT_ALARM,Failed,Object Not Found
mibcli,2025-11-05T14:36:39,getobject,FAP.0.TR196_HISTORY_EVENT,success,
